Name,Formula,Molecular Weight,RT [min],Area (Max.),samples,Area,count,class,species,letter,class_new,TC,DB,pqn,DB_new,sumpqn,batch
TG(26:1_18:1_16:1) +NH4,C63 H119 N O6,985.8989,22.134,5872885.30069249,syd_n134,1013674.2895206,55,TG,60:3,NA,TG,60,3,359.8690633431457,3,699653.5459046314,B03
TG(30:0_18:1_16:0) +NH4,C67 H131 N O6,1045.99274,23.294,5713324.57658157,syd_n134,204574.988748263,53,TG,64:1,NA,TG,64,1,72.6270857861941,1,699653.5459046314,B03
DG(34:3e),C37 H68 O4,576.50884,11.718,5632208.01484036,syd_n134,1106724.11191016,55,DG,34:3e,e,DG e,34,3e,392.90309880577297,3,1258.5179210870708,B03
TG(28:0_16:0_18:1) +NH4,C65 H127 N O6,1017.9615,22.987,5430719.69775067,syd_n134,228951.423100667,54,TG,62:1,NA,TG,62,1,81.28107325409567,1,699653.5459046314,B03
PE(16:0_16:0),C37 H74 N O8 P,691.51256,11.515,5090277.64562329,syd_n134,846899.466163176,55,PE,32:0,NA,PE,32,0,300.66158408544567,0,149730.5270466225,B03
DG(34:4e),C37 H66 O4,574.49324,8.26,4745338.23334964,syd_n134,1002256.58331022,55,DG,34:4e,e,DG e,34,4e,355.8156121686073,4,1258.5179210870708,B03
DG(34:5e),C37 H64 O4,572.47762,7.225,4692478.17189475,syd_n134,908737.588463483,54,DG,34:5e,e,DG e,34,5e,322.61501368425184,5,1258.5179210870708,B03
TG(4:0_18:1_18:4),C43 H72 O6,684.52694,16.402,4437170.3894429,syd_n134,1260355.20003082,35,TG,40:5,NA,TG,40,5,447.4443615702821,5,699653.5459046314,B03
CL(18:1_16:1_16:1_18:1),C77 H142 O17 P2,1400.96609,20.155,4290275.53797668,syd_n134,197950.24066121,55,CL,68:4,NA,CL,68,4,70.27520420685609,4,18059.998518556447,B03
DG(18:1_18:3) +NH4,C39 H71 N O5,633.53017,11.523,4127064.14223605,syd_n134,839201.896917116,28,DG,36:4,NA,DG,36,4,297.9288354469173,4,1361.7763678742967,B03
PE(20:0_18:1),C43 H84 N O8 P,773.59046,16.188,4079181.3276773,syd_n134,446560.296736372,55,PE,38:1,NA,PE,38,1,158.5353770674772,1,149730.5270466225,B03
PE(20:0_18:3),C43 H80 N O8 P,769.55919,13.312,4048467.9173361,syd_n134,519418.60454193,55,PE,38:3,NA,PE,38,3,184.40113222947588,3,149730.5270466225,B03
PI(16:1_18:3),C43 H75 O13 P,830.49222,6.063,3980272.10041208,syd_n134,453682.196552197,55,PI,34:4,NA,PI,34,4,161.06375471544615,4,14707.501474727826,B03
PG(18:1_18:3),C42 H75 O10 P,770.5073,7.654,3925839.88454252,syd_n134,556157.231161954,55,PG,36:4,NA,PG,36,4,197.4438771100965,4,1986.9600234640695,B03
TG(16:0_14:2_11:3) +NH4,C44 H77 N O6,715.56956,16.453,3900936.91880179,syd_n134,384930.318188879,24,TG,41:5,NA,TG,41,5,136.6558415174205,5,699653.5459046314,B03
PS(18:3_18:2),C42 H72 N O10 P,781.48666,6.438,3848525.87546636,syd_n134,932901.083876575,55,PS,36:5,NA,PS,36,5,331.1934047427034,5,15275.158366902271,B03
TG(28:0_18:1_18:1) +NH4,C67 H129 N O6,1043.97704,22.977,3783364.74903074,syd_n134,269365.234818466,55,TG,64:2,NA,TG,64,2,95.62856210664295,2,699653.5459046314,B03
CL(18:4_18:2_16:1_22:6),C83 H136 O17 P2,1466.91926,18.449,3751518.55406954,syd_n134,773452.095012194,55,CL,74:13,NA,CL,74,13,274.5867028988857,13,18059.998518556447,B03
PE(20:0e_18:1),C43 H86 N O7 P,759.61136,17.204,3738284.54377853,syd_n134,482601.961104969,55,PE,38:1e,e,PE e,38,1e,171.3306902481924,1,4154.308914170391,B03
TG(18:4_16:0_16:1),C53 H92 O6,824.68281,20.565,3687298.3402727,syd_n134,1018624.031487,27,TG,50:5,NA,TG,50,5,361.6262934748096,5,699653.5459046314,B03
TG(18:4_14:0_16:1),C51 H88 O6,796.6518,20.118,3664694.62690079,syd_n134,779388.456504019,52,TG,48:5,NA,TG,48,5,276.6941972605506,5,699653.5459046314,B03
PE(17:1_18:1),C40 H76 N O8 P,729.52899,11.077,3554866.1157305,syd_n134,150188.429821416,45,PE,35:2,NA,PE,35,2,53.31906917593018,2,149730.5270466225,B03
TG(18:4_16:1_16:1),C53 H90 O6,822.66743,20.085,3367903.63888753,syd_n134,1240587.02910981,54,TG,50:6,NA,TG,50,6,440.42637440527716,6,699653.5459046314,B03
PI(18:0_18:1),C45 H85 O13 P,864.57026,11.934,3275263.82148602,syd_n134,347521.46272667,55,PI,36:1,NA,PI,36,1,123.37515568460626,1,14707.501474727826,B03
DG(18:0_18:2) +NH4,C39 H75 N O5,637.56145,15.689,3269819.11451908,syd_n134,750421.101229101,16,DG,36:2,NA,DG,36,2,266.41036633173917,2,1361.7763678742967,B03
PG(16:0_16:1),C38 H73 O10 P,720.49213,8.264,3212042.3716272,syd_n134,54229.6723483712,55,PG,32:1,NA,PG,32,1,19.252319601243506,1,1986.9600234640695,B03
CL(74:14),C83 H134 O17 P2,1464.90359,17.923,3189819.59850567,syd_n134,744187.259038563,55,CL,74:14,NA,CL,74,14,264.1972620108248,14,18059.998518556447,B03
TG(28:1_18:1_18:1) +NH4,C67 H127 N O6,1041.96133,22.69,3141958.48892637,syd_n134,352479.56541341,55,TG,64:3,NA,TG,64,3,125.13535399315771,3,699653.5459046314,B03
PE(38:7),C43 H72 N O8 P,761.49332,8.895,3100208.3333944,syd_n134,2383159.39733269,55,PE,38:7,NA,PE,38,7,846.0561237289841,7,149730.5270466225,B03
PE(38:3e),C43 H82 N O7 P,755.58018,15.809,3100033.57111129,syd_n134,74621.0742057542,54,PE,38:3e,e,PE e,38,3e,26.491562780766774,3,4154.308914170391,B03
PC(34:5),C42 H74 N O8 P,751.51058,6.08,2971027.01770884,syd_n134,623433.189015959,53,PC,34:5,NA,PC,34,5,221.32781713770018,5,162850.04119840622,B03
PS(24:2_10:1),C40 H72 N O10 P,757.48677,7.389,2955056.00556969,syd_n134,811242.475375403,53,PS,34:3,NA,PS,34,3,288.0028356007626,3,15275.158366902271,B03
PS(18:1_20:4),C44 H76 N O10 P,809.5163,10.226,2864533.93690598,syd_n134,1778009.30136356,55,PS,38:5,NA,PS,38,5,631.2190695886264,5,15275.158366902271,B03
DG(36:3e),C39 H72 O4,604.5401,21.639,2814784.44590142,syd_n134,245945.537931697,55,DG,36:3e,e,DG e,36,3e,87.31423030445445,3,1258.5179210870708,B03
TG(4:0_14:1_16:1) +NH4,C37 H69 N O6,623.50947,12.045,2762465.16943715,syd_n134,62209.2600520131,42,TG,34:2,NA,TG,34,2,22.085188879334964,2,699653.5459046314,B03
PE(16:0_22:6),C43 H74 N O8 P,763.50906,10.827,2678440.02593241,syd_n134,1233139.72357674,49,PE,38:6,NA,PE,38,6,437.78247301177964,6,149730.5270466225,B03
CL(18:2_16:0_16:1_18:2),C77 H140 O17 P2,1398.9512,19.842,2595633.13059493,syd_n134,361578.26340154,38,CL,68:5,NA,CL,68,5,128.36552364082536,5,18059.998518556447,B03
DG(32:3e),C35 H64 O4,548.47779,7.931,2593672.39413085,syd_n134,88882.8386336915,54,DG,32:3e,e,DG e,32,3e,31.554695839739452,3,1258.5179210870708,B03
PC(20:0e_14:1),C42 H84 N O7 P,745.59515,13.022,2554432.75393966,syd_n134,110040.248464423,54,PC,34:1e,e,PC e,34,1e,39.065882951087886,1,39.065882951087886,B03
LPC(18:0),C26 H54 N O7 P,523.36141,4.099,2472015.49241737,syd_n134,257580.624599828,55,LPC,18:0,NA,LPC,18,0,91.44485469185688,0,7143.4649333692005,B03
PE(20:0_18:2),C43 H82 N O8 P,771.57511,14.839,2461921.16573744,syd_n134,222541.709126541,55,PE,38:2,NA,PE,38,2,79.00553190120503,2,149730.5270466225,B03
TG(18:0_16:0_20:4),C57 H102 O6,882.76044,21.666,2345462.08610065,syd_n134,902315.362912952,51,TG,54:4,NA,TG,54,4,320.3350305404147,4,699653.5459046314,B03
DG(16:1_18:2) +NH4,C37 H69 N O5,607.51449,11.088,2253035.38488576,syd_n134,1590731.40434358,8,DG,34:3,NA,DG,34,3,564.7327020421753,3,1361.7763678742967,B03
CL(18:3_18:2_14:1_22:6),C81 H134 O17 P2,1440.90582,18.3,2220340.34398198,syd_n134,235074.230660364,55,CL,72:12,NA,CL,72,12,83.45475867190436,12,18059.998518556447,B03
CL(74:12),C83 H138 O17 P2,1468.93471,18.928,2214172.6437584,syd_n134,397724.892685868,55,CL,74:12,NA,CL,74,12,141.19810088781756,12,18059.998518556447,B03
TG(22:4_10:1_11:3) +NH4,C46 H75 N O6,737.55596,13.199,2122108.89138029,syd_n134,606659.904644506,24,TG,43:8,NA,TG,43,8,215.3730581008524,8,699653.5459046314,B03
PS(38:5e),C44 H78 N O9 P,795.53797,12.458,2120669.19100914,syd_n134,843884.962795056,55,PS,38:5e,e,PS e,38,5e,299.59139170240405,5,299.59139170240405,B03
TG(16:1_18:1_18:1) +NH4,C55 H103 N O6,873.77268,20.55,2089468.55921583,syd_n134,124070.239731114,22,TG,52:3,NA,TG,52,3,44.04673317887103,3,699653.5459046314,B03
TG(20:0e_18:1_18:1) +NH4,C59 H115 N O5,917.87301,22.328,2021634.1852732,syd_n134,156485.576580749,42,TG,56:2e,e,TG e,56,2e,55.55464753620134,2,6538.7858658845425,B03
CL(22:6_14:1_16:1_18:2),C79 H134 O17 P2,1416.90631,18.659,2021324.71129435,syd_n134,55933.9208159314,55,CL,70:10,NA,CL,70,10,19.857352505861158,10,18059.998518556447,B03
PS(18:1_20:2),C44 H80 N O10 P,813.54871,14.236,1984644.89033451,syd_n134,431704.652618894,51,PS,38:3,NA,PS,38,3,153.2614081119814,3,15275.158366902271,B03
PG(16:0_18:1),C40 H77 O10 P,748.5237,10.1,1978955.83583138,syd_n134,324387.417600181,55,PG,34:1,NA,PG,34,1,115.16223439709393,1,1986.9600234640695,B03
PI(16:1_16:1),C41 H75 O13 P,806.49153,6.597,1833469.29082285,syd_n134,35193.1000725896,55,PI,32:2,NA,PI,32,2,12.494060557907673,2,14707.501474727826,B03
PC(17:0_18:1),C43 H84 N O8 P,773.60049,12.135,1770543.35888871,syd_n134,338911.026324305,27,PC,35:1,NA,PC,35,1,120.3183259759626,1,162850.04119840622,B03
CL(74:15),C83 H132 O17 P2,1462.88844,17.355,1747419.48427892,syd_n134,346674.782118987,54,CL,74:15,NA,CL,74,15,123.07457179845305,15,18059.998518556447,B03
PE(18:0_14:3),C37 H68 N O8 P,685.46566,7.003,1671392.07302907,syd_n134,334743.154823833,55,PE,32:3,NA,PE,32,3,118.83867119087499,3,149730.5270466225,B03
PE(18:0_16:0),C39 H78 N O8 P,719.54401,14.034,1643273.28734751,syd_n134,338127.180265432,55,PE,34:0,NA,PE,34,0,120.04004926525975,0,149730.5270466225,B03
PC(34:6),C42 H72 N O8 P,749.49606000000006,5.41,1570885.39086705,syd_n134,231783.086217272,54,PC,34:6,NA,PC,34,6,82.28635469805725,6,162850.04119840622,B03
CL(18:2_14:1_22:6_18:2),C81 H136 O17 P2,1442.92256,18.793,1560498.88229845,syd_n134,274942.51288895,39,CL,72:11,NA,CL,72,11,97.60857664975477,11,18059.998518556447,B03
PS(38:6),C44 H74 N O10 P,807.50144,8.89,1534776.14391225,syd_n134,1130725.40378024,55,PS,38:6,NA,PS,38,6,401.42390525573836,6,15275.158366902271,B03
LPC(20:4),C28 H50 N O7 P,543.32731,3.116,1516970.08189799,syd_n134,150113.363883368,34,LPC,20:4,NA,LPC,20,4,53.29241968003827,4,7143.4649333692005,B03
PS(18:3_20:5),C44 H70 N O10 P,803.47013,6.53,1466724.45865659,syd_n134,702394.177704682,55,PS,38:8,NA,PS,38,8,249.36011245565493,8,15275.158366902271,B03
TG(26:0_16:0_24:1) +NH4,C69 H135 N O6,1074.02357,23.625,1454835.99945298,syd_n134,23170.4193045062,30,TG,66:1,NA,TG,66,1,8.225834647857205,1,699653.5459046314,B03
TG(6:0_12:1_18:3),C39 H66 O6,630.48055,14.44,1367487.42465777,syd_n134,140152.930642224,40,TG,36:4,NA,TG,36,4,49.756321528947126,4,699653.5459046314,B03
PS(38:5),C44 H76 N O10 P,809.51694,10.821,1355997.14102453,syd_n134,567444.313060335,55,PS,38:5,NA,PS,38,5,201.4509547608168,5,15275.158366902271,B03
TG(18:0e_16:0_16:1) +NH4,C53 H105 N O5,835.79517,21.792,1337166.64269919,syd_n134,131035.746501602,4,TG,50:1e,e,TG e,50,1e,46.519589029236286,1,6538.7858658845425,B03
CL(72:13),C81 H132 O17 P2,1438.88805,17.761,1253406.04259761,syd_n134,195371.935658748,55,CL,72:13,NA,CL,72,13,69.35986856517994,13,18059.998518556447,B03
TG(16:1_6:0_18:2) +NH4,C43 H79 N O6,705.58731,14.563,1216790.20988806,syd_n134,73121.9620987186,37,TG,40:3,NA,TG,40,3,25.959356257051542,3,699653.5459046314,B03
DG(16:1_16:1) +NH4,C35 H67 N O5,581.49905,10.895,1034124.44709651,syd_n134,251223.067014723,31,DG,32:2,NA,DG,32,2,89.18782961293941,2,1361.7763678742967,B03
PG(18:3_18:3),C42 H71 O10 P,766.47627,5.804,1020792.73526253,syd_n134,166273.449135024,55,PG,36:6,NA,PG,36,6,59.02948414263718,6,1986.9600234640695,B03
TG(16:4_6:0_20:0) +NH4,C45 H81 N O6,731.60269,15.141,999818.012661243,syd_n134,91304.2299391731,47,TG,42:4,NA,TG,42,4,32.414324844933034,4,699653.5459046314,B03
TG(20:0e_16:0_18:1) +NH4,C57 H113 N O5,891.85511,22.33,976576.7761921,syd_n134,92459.7458612663,26,TG,54:1e,e,TG e,54,1e,32.824549743463734,1,6538.7858658845425,B03
LPC(17:1),C25 H50 N O7 P,507.33171,3.003,790089.609229123,syd_n134,71719.4292572858,55,LPC,17:1,NA,LPC,17,1,25.461436772289698,1,7143.4649333692005,B03
DG(18:0_18:1) +NH4,C39 H77 N O5,639.57722,16.936,744859.638053193,syd_n134,249873.699789361,7,DG,36:1,NA,DG,36,1,88.70878469237955,1,1361.7763678742967,B03
LPC(14:0),C22 H46 N O7 P,467.29906,2.015,684354.729790789,syd_n134,60254.189571624,55,LPC,14:0,NA,LPC,14,0,21.391110525152577,0,7143.4649333692005,B03
DG(20:0_16:1) +NH4,C39 H77 N O5,639.57942,15.909,648441.65004979,syd_n134,154382.006715115,55,DG,36:1,NA,DG,36,1,54.807849748145976,1,1361.7763678742967,B03
TG(16:0_18:1_16:1) +NH4,C53 H101 N O6,847.76177,19.844,641196.689991298,syd_n134,35692.7282355521,55,TG,50:2,NA,TG,50,2,12.67143579656565,2,699653.5459046314,B03
PS(34:4),C40 H70 N O10 P,755.47054,7.883,551331.126748646,syd_n134,26912.5730578024,55,PS,34:4,NA,PS,34,4,9.554353463029713,4,15275.158366902271,B03
TG(6:0_18:1_18:2) +NH4,C45 H83 N O6,733.61799,16.406,541255.455136177,syd_n134,49723.7743955214,46,TG,42:3,NA,TG,42,3,17.652660526750523,3,699653.5459046314,B03
PE(36:0e),C41 H84 N O7 P,733.5962,17.101,490955.085396868,syd_n134,90388.042148744,55,PE,36:0e,e,PE e,36,0e,32.089064901579754,0,4154.308914170391,B03
PG(16:1_18:3),C40 H71 O10 P,742.47643,6.309,444397.215512374,syd_n134,24474.2030423749,55,PG,34:4,NA,PG,34,4,8.68869676974325,4,1986.9600234640695,B03
CL(70:11),C79 H132 O17 P2,1414.88837,18.162,418353.945507834,syd_n134,13438.8510314963,55,CL,70:11,NA,CL,70,11,4.770986877254085,11,18059.998518556447,B03
LPC(17:0),C25 H52 N O7 P,509.34578,3.138,385128.284823754,syd_n134,78048.7951700944,49,LPC,17:0,NA,LPC,17,0,27.708453398977237,0,7143.4649333692005,B03
TG(11:0_10:0_22:6) +NH4,C46 H79 N O6,741.58675,16.286,375750.871172499,syd_n134,375750.871172499,12,TG,43:6,NA,TG,43,6,133.39700479447768,6,699653.5459046314,B03
LPC(16:2),C24 H46 N O7 P,491.29907,1.767,280827.068087796,syd_n134,29582.8142606216,53,LPC,16:2,NA,LPC,16,2,10.502327788207948,2,7143.4649333692005,B03
TG(18:0e_16:0_18:1) +NH4,C55 H109 N O5,863.82726,22.058,265914.953304063,syd_n134,265914.953304063,1,TG,52:1e,e,TG e,52,1e,94.40366216620389,1,6538.7858658845425,B03
LPC(18:4),C26 H46 N O7 P,515.29636,1.669,241558.981986167,syd_n134,21934.1275021476,41,LPC,18:4,NA,LPC,18,4,7.78693314119671,4,7143.4649333692005,B03
LPC(20:1),C28 H56 N O7 P,549.37696,4.056,221742.70361436,syd_n134,14449.8544482571,55,LPC,20:1,NA,LPC,20,1,5.129907742060172,1,7143.4649333692005,B03
LPC(14:1),C22 H44 N O7 P,465.28347,1.641,208055.403742533,syd_n134,11086.0216740806,54,LPC,14:1,NA,LPC,14,1,3.935698357250406,1,7143.4649333692005,B03
TG(16:0_14:4_11:2) +NH4,C44 H75 N O6,713.55566,16.587,726457525.089887,syd_n138,390251821.570674,23,TG,41:6,NA,TG,41,6,50596.76602197294,6,433487.7620928616,B03
PC(16:0_18:1),C42 H82 N O8 P,759.57417,11.18,605708816.351113,syd_n138,370866905.683202,55,PC,34:1,NA,PC,34,1,48083.48101137006,1,221072.31925669138,B03
TG(16:0_16:1_16:1) +NH4,C51 H97 N O6,819.72779,20.582,517837639.246725,syd_n138,298167949.339092,32,TG,48:2,NA,TG,48,2,38657.94631590056,2,433487.7620928616,B03
TG(18:0_18:1_16:0) +NH4,C55 H107 N O6,877.80536,21.646,468532549.647086,syd_n138,260673560.031287,44,TG,52:1,NA,TG,52,1,33796.739428234025,1,433487.7620928616,B03
PE(16:0_18:1),C39 H76 N O8 P,717.52793,11.715,459573213.463563,syd_n138,306703826.584917,55,PE,34:1,NA,PE,34,1,39764.63630407548,1,159324.22486380028,B03
PC(16:0_18:2),C42 H80 N O8 P,757.55849,9.502,438829778.978337,syd_n138,324201345.209191,55,PC,34:2,NA,PC,34,2,42033.21727375374,2,221072.31925669138,B03
TG(16:0_16:1_16:0) +NH4,C51 H99 N O6,821.74309,21.026,403134803.301447,syd_n138,221111841.349468,54,TG,48:1,NA,TG,48,1,28667.500016833583,1,433487.7620928616,B03
PC(16:0_18:3),C42 H78 N O8 P,755.54282,8.294,396862577.324359,syd_n138,225207479.77479,55,PC,34:3,NA,PC,34,3,29198.506017734697,3,221072.31925669138,B03
PC(18:3_18:2),C44 H78 N O8 P,779.54271,7.169,374503516.901979,syd_n138,182684828.145085,55,PC,36:5,NA,PC,36,5,23685.37696561978,5,221072.31925669138,B03
PC(16:0_16:1),C40 H78 N O8 P,731.54299,9.137,364657967.37482,syd_n138,201799490.663355,55,PC,32:1,NA,PC,32,1,26163.62319938076,1,221072.31925669138,B03
PC(16:1_18:1),C42 H80 N O8 P,757.55852,9.253,318219086.217662,syd_n138,84358109.2919416,51,PC,34:2,NA,PC,34,2,10937.162319247285,2,221072.31925669138,B03
PE(18:1_21:1),C44 H84 N O8 P,785.58966,11.338,297158602.812573,syd_n138,125452631.401807,55,PE,39:2,NA,PE,39,2,16265.132119898439,2,159324.22486380028,B03
TG(18:0_18:0_18:1) +NH4,C57 H111 N O6,905.83671,21.897,260509655.559945,syd_n138,173618488.235438,54,TG,54:1,NA,TG,54,1,22509.91165391973,1,433487.7620928616,B03
PE(18:0_18:3),C41 H76 N O8 P,741.52784,10.119,255185033.94129,syd_n138,177942530.11904,55,PE,36:3,NA,PE,36,3,23070.530524507634,3,159324.22486380028,B03
TG(16:0_18:3_20:2) +NH4,C57 H103 N O6,897.77409,20.736,253431077.060214,syd_n138,90910577.8965929,23,TG,54:5,NA,TG,54,5,11786.700239458698,5,433487.7620928616,B03
PE(18:1_18:3),C41 H74 N O8 P,739.51216,8.796,252980509.83668,syd_n138,165774434.864678,55,PE,36:4,NA,PE,36,4,21492.917725571504,4,159324.22486380028,B03
PE(16:0_18:2),C39 H74 N O8 P,715.51246,9.692,217601687.707432,syd_n138,43110711.2897402,55,PE,34:2,NA,PE,34,2,5589.371917314136,2,159324.22486380028,B03
TG(16:1_16:1_16:1) +NH4,C51 H95 N O6,817.71215,20.082,212660775.796017,syd_n138,67413537.970323,55,TG,48:3,NA,TG,48,3,8740.27184208828,3,433487.7620928616,B03
PE(16:0_18:3),C39 H72 N O8 P,713.49675,8.694,201397497.464204,syd_n138,95481489.7318021,55,PE,34:3,NA,PE,34,3,12379.326189806156,3,159324.22486380028,B03
TG(14:1_11:4_18:1) +NH4,C46 H79 N O6,741.58697,17.69,194378510.330156,syd_n138,83547276.4073648,45,TG,43:6,NA,TG,43,6,10832.036553072165,6,433487.7620928616,B03
PC(16:1_18:3),C42 H76 N O8 P,753.52716,6.87,190627879.413723,syd_n138,100300991.418676,55,PC,34:4,NA,PC,34,4,13004.182207676406,4,221072.31925669138,B03
TG(12:0_18:2_16:0) +NH4,C49 H93 N O6,791.69658,20.093,188292609.702389,syd_n138,9783871.43811716,52,TG,46:2,NA,TG,46,2,1268.4944094587095,2,433487.7620928616,B03
TG(16:4_19:0_19:0) +NH4,C57 H105 N O6,899.78955,21.083,188209448.867081,syd_n138,65473694.4986889,54,TG,54:4,NA,TG,54,4,8488.768067273106,4,433487.7620928616,B03
TG(18:0_18:0_18:2) +NH4,C57 H109 N O6,903.82093,21.629,172634844.113934,syd_n138,139575055.035644,54,TG,54:2,NA,TG,54,2,18096.12668486558,2,433487.7620928616,B03
TG(18:1_18:1_18:1) +NH4,C57 H107 N O6,901.80519,21.35,167884228.727217,syd_n138,93956806.9893637,55,TG,54:3,NA,TG,54,3,12181.648660290957,3,433487.7620928616,B03
PC(16:1_16:1),C40 H76 N O8 P,729.52735,7.557,166746004.996337,syd_n138,58969881.5425598,55,PC,32:2,NA,PC,32,2,7645.538428862959,2,221072.31925669138,B03
TG(16:1_18:2_18:2) +NH4,C55 H99 N O6,869.74284,20.205,166409080.203871,syd_n138,29439161.9573589,21,TG,52:5,NA,TG,52,5,3816.833918787242,5,433487.7620928616,B03
PE(18:1_18:1),C41 H78 N O8 P,743.54355,11.856,163523341.22932,syd_n138,88308699.6378374,55,PE,36:2,NA,PE,36,2,11449.362607193296,2,159324.22486380028,B03
PC(16:0_16:0),C40 H80 N O8 P,733.55865,11.02,153764838.473149,syd_n138,83089748.0849727,55,PC,32:0,NA,PC,32,0,10772.717282291242,0,221072.31925669138,B03
TG(18:1_12:2_11:3) +NH4,C44 H75 N O6,713.5558,16.307,140546812.484761,syd_n138,78889581.2508893,44,TG,41:6,NA,TG,41,6,10228.159007836442,6,433487.7620928616,B03
PE(12:0p_24:2),C41 H78 N O7 P,727.54887,12.422,140303795.272289,syd_n138,67521777.2722677,55,PE,36:2p,p,PE p,36,2p,8754.305238813595,2,16207.408951999236,B03
TG(16:0_18:3_18:3) +NH4,C55 H97 N O6,867.72772,19.669,132734090.065732,syd_n138,18647986.3108151,42,TG,52:6,NA,TG,52,6,2417.740925210248,6,433487.7620928616,B03
PE(18:3_18:3),C41 H70 N O8 P,735.48108,6.521,116286323.263768,syd_n138,42148081.9414403,55,PE,36:6,NA,PE,36,6,5464.5654994842735,6,159324.22486380028,B03
TG(14:0_14:0_14:1) +NH4,C45 H87 N O6,737.65007,19.218,116177322.642784,syd_n138,53174214.8375553,43,TG,42:1,NA,TG,42,1,6894.121072156667,1,433487.7620928616,B03
PE(18:3_18:2),C41 H72 N O8 P,737.49666,7.463,116087413.333542,syd_n138,59013264.948177,55,PE,36:5,NA,PE,36,5,7651.163156031216,5,159324.22486380028,B03
TG(16:0_18:1_6:0) +NH4,C43 H83 N O6,709.61852,18.719,111016644.653262,syd_n138,55438556.2432196,55,TG,40:1,NA,TG,40,1,7187.696517455425,1,433487.7620928616,B03
TG(18:2_14:2_11:4) +NH4,C46 H75 N O6,737.55576,15.185,110369871.190432,syd_n138,15055158.1448553,48,TG,43:8,NA,TG,43,8,1951.925069851579,8,433487.7620928616,B03
TG(16:1_18:1_6:0) +NH4,C43 H81 N O6,707.60274,17.507,110128368.266453,syd_n138,62229042.8433764,53,TG,40:2,NA,TG,40,2,8068.093847314537,2,433487.7620928616,B03
TG(16:0_18:2_10:0) +NH4,C47 H89 N O6,763.66544,19.334,99448301.9584866,syd_n138,55343187.6701922,55,TG,44:2,NA,TG,44,2,7175.331831094973,2,433487.7620928616,B03
TG(18:2_18:2_18:2) +NH4,C57 H101 N O6,895.75857,20.323,98410071.7392504,syd_n138,49599960.2567916,17,TG,54:6,NA,TG,54,6,6430.713311500987,6,433487.7620928616,B03
TG(18:1_18:3_11:1) +NH4,C50 H89 N O6,799.66543,18.538,93672673.6208154,syd_n138,8401144.17832645,43,TG,47:5,NA,TG,47,5,1089.2216328339773,5,433487.7620928616,B03
TG(18:1_17:1_16:0) +NH4,C54 H103 N O6,861.77421,21.225,84739598.5648296,syd_n138,46019587.4331399,55,TG,51:2,NA,TG,51,2,5966.512310976179,2,433487.7620928616,B03
TG(16:0_18:1_22:0) +NH4,C59 H115 N O6,933.86802,22.14,83509376.4697895,syd_n138,36993421.8352964,54,TG,56:1,NA,TG,56,1,4796.255662354843,1,433487.7620928616,B03
TG(18:2_11:1_18:0) +NH4,C50 H93 N O6,803.69638,19.958,78673037.065889,syd_n138,25874193.4820772,55,TG,47:3,NA,TG,47,3,3354.6301163973744,3,433487.7620928616,B03
TG(16:1_16:1_18:2) +NH4,C53 H97 N O6,843.72764,20.085,77478378.2460216,syd_n138,20174638.1076442,44,TG,50:4,NA,TG,50,4,2615.6737457421254,4,433487.7620928616,B03
TG(16:1_14:4_11:2) +NH4,C44 H73 N O6,711.54023,14.841,77415942.2867408,syd_n138,45073506.2825821,34,TG,41:7,NA,TG,41,7,5843.851393161852,7,433487.7620928616,B03
PE(18:0_18:1),C41 H80 N O8 P,745.55946,14.217,75106240.0532992,syd_n138,37071452.6166458,55,PE,36:1,NA,PE,36,1,4806.37247659688,1,159324.22486380028,B03
LPC(18:1),C26 H52 N O7 P,521.34548,3.022,74696517.3301367,syd_n138,41719619.6669567,55,LPC,18:1,NA,LPC,18,1,5409.01468779546,1,15091.062630494045,B03
TG(19:0_19:0_14:4) +NH4,C55 H101 N O6,871.75877,20.616,73714385.7317783,syd_n138,11890996.8577577,34,TG,52:4,NA,TG,52,4,1541.6865534630815,4,433487.7620928616,B03
PE(16:0_16:1),C37 H72 N O8 P,689.49684,9.556,73377318.7070081,syd_n138,36269771.3002326,55,PE,32:1,NA,PE,32,1,4702.433225711409,1,159324.22486380028,B03
TG(18:2_17:1_16:1) +NH4,C54 H99 N O6,857.74327,20.504,71951155.7221402,syd_n138,14688111.8568377,54,TG,51:4,NA,TG,51,4,1904.3369379645458,4,433487.7620928616,B03
TG(18:3_18:2_18:2) +NH4,C57 H99 N O6,893.74315,19.842,67424067.2653599,syd_n138,13410192.7321583,38,TG,54:7,NA,TG,54,7,1738.652701857275,7,433487.7620928616,B03
PE(16:1_16:1),C37 H70 N O8 P,687.48136,7.872,58465096.0031436,syd_n138,7145074.26811609,55,PE,32:2,NA,PE,32,2,926.3701819467846,2,159324.22486380028,B03
TG(16:1_18:1_17:1) +NH4,C54 H101 N O6,859.75881,20.9,57807490.3580236,syd_n138,28657209.1985808,46,TG,51:3,NA,TG,51,3,3715.452506608576,3,433487.7620928616,B03
TG(16:1_16:1_17:1) +NH4,C52 H97 N O6,831.72785,20.435,57038342.9560433,syd_n138,15123656.5347397,55,TG,49:3,NA,TG,49,3,1960.805994460499,3,433487.7620928616,B03
TG(12:0_18:2_18:2) +NH4,C51 H93 N O6,815.69666,19.534,56838191.7015276,syd_n138,16175639.6234385,49,TG,48:4,NA,TG,48,4,2097.197266085419,4,433487.7620928616,B03
